login,time,total_pnl,by_symbol,num_positions
263006287,2025-08-15T10:17:49.876368,38.36,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.494, ""EURCADc"": 1.60981, ""AUDCHFc"": 0.52427, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:17:49.905913,-14.79,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.703, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:17:50.899241,38.38,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.496, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52428, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:17:50.914174,-14.78,"{""GBPCADc"": 1.87051, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.705, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:17:51.928489,38.41,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.499, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:17:51.928489,-14.78,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.706, ""EURNZDc"": 1.96932, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:17:52.961471,38.43,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.5, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:17:52.947263,-14.78,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.706, ""EURNZDc"": 1.96932, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:17:53.974027,38.42,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.499, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:17:53.988348,-14.76,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96932, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:17:54.988277,38.42,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.499, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:17:55.004079,-14.76,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96932, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:17:56.004354,38.42,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.499, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:17:56.018409,-14.76,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:17:57.019052,38.42,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.498, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:17:57.035474,-14.76,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:17:58.059752,38.42,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.498, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:17:58.045149,-14.76,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:17:59.084625,38.42,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.498, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:17:59.070625,-14.76,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:00.097202,38.42,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.498, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:00.082203,-14.76,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:01.116049,38.34,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.487, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:01.099082,-14.8,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.704, ""EURNZDc"": 1.96932, ""USDCHFc"": 0.80671}",5
263006287,2025-08-15T10:18:02.137001,38.33,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.487, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52428, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:02.121002,-14.8,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.704, ""EURNZDc"": 1.96932, ""USDCHFc"": 0.80671}",5
263006287,2025-08-15T10:18:03.157381,38.37,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.493, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52428, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:03.141380,-14.8,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.704, ""EURNZDc"": 1.96932, ""USDCHFc"": 0.80671}",5
263006287,2025-08-15T10:18:04.177035,38.36,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.491, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:04.160867,-14.79,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.705, ""EURNZDc"": 1.9693, ""USDCHFc"": 0.80671}",5
263006287,2025-08-15T10:18:05.195642,38.35,"{""NZDUSDc"": 0.59225, ""GBPJPYc"": 199.492, ""EURCADc"": 1.60983, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:05.179405,-14.79,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.705, ""EURNZDc"": 1.9693, ""USDCHFc"": 0.80671}",5
263006287,2025-08-15T10:18:06.207348,38.39,"{""NZDUSDc"": 0.59225, ""GBPJPYc"": 199.497, ""EURCADc"": 1.60983, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:06.207348,-14.79,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.705, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80671}",5
263006287,2025-08-15T10:18:07.232949,38.4,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.497, ""EURCADc"": 1.60983, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:07.232949,-14.75,"{""GBPCADc"": 1.87051, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:08.260061,38.42,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.5, ""EURCADc"": 1.60983, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:08.260061,-14.74,"{""GBPCADc"": 1.87051, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.709, ""EURNZDc"": 1.96932, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:09.279979,38.44,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.5, ""EURCADc"": 1.60983, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:09.294981,-14.74,"{""GBPCADc"": 1.87051, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.709, ""EURNZDc"": 1.96932, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:10.297171,38.45,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.5, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:10.312172,-14.74,"{""GBPCADc"": 1.87051, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.709, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:11.309965,38.45,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.5, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:11.325511,-14.74,"{""GBPCADc"": 1.87051, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.709, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:12.336519,38.45,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.5, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.166}",5
183459647,2025-08-15T10:18:12.336519,-14.74,"{""GBPCADc"": 1.87051, ""EURUSDc"": 1.166, ""AUDJPYc"": 95.709, ""EURNZDc"": 1.96931, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:13.347135,38.43,"{""NZDUSDc"": 0.59225, ""GBPJPYc"": 199.505, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16602}",5
183459647,2025-08-15T10:18:13.365179,-14.73,"{""GBPCADc"": 1.87056, ""EURUSDc"": 1.16602, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96922, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:14.373382,38.4,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.503, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16602}",5
183459647,2025-08-15T10:18:14.390384,-14.73,"{""GBPCADc"": 1.87056, ""EURUSDc"": 1.16602, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96922, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:15.396803,38.37,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.502, ""EURCADc"": 1.60985, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16602}",5
183459647,2025-08-15T10:18:15.411370,-14.75,"{""GBPCADc"": 1.87054, ""EURUSDc"": 1.16602, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96924, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:16.438627,38.39,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.503, ""EURCADc"": 1.60985, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:16.422629,-14.73,"{""GBPCADc"": 1.87054, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96924, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:17.452682,38.39,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.503, ""EURCADc"": 1.60985, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:17.437110,-14.73,"{""GBPCADc"": 1.87054, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96924, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:18.460951,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.502, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:18.459953,-14.73,"{""GBPCADc"": 1.87054, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96924, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:19.490898,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.502, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:19.475897,-14.71,"{""GBPCADc"": 1.87053, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96924, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:20.509385,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.502, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:20.491384,-14.71,"{""GBPCADc"": 1.87053, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.709, ""EURNZDc"": 1.96924, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:21.524222,38.4,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:21.508491,-14.71,"{""GBPCADc"": 1.87053, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.709, ""EURNZDc"": 1.96924, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:22.542747,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:22.525743,-14.71,"{""GBPCADc"": 1.87053, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96923, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:23.563062,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:23.546494,-14.72,"{""GBPCADc"": 1.87053, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96923, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:24.570692,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:24.585693,-14.72,"{""GBPCADc"": 1.87053, ""EURUSDc"": 1.16602, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96922, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:25.578444,38.37,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16602}",5
183459647,2025-08-15T10:18:25.593480,-14.71,"{""GBPCADc"": 1.87053, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96922, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:26.600285,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:26.615284,-14.71,"{""GBPCADc"": 1.87053, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96922, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:27.613770,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:27.629439,-14.7,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96922, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:28.636098,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:28.636098,-14.7,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96922, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:29.643754,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:29.658756,-14.71,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96922, ""USDCHFc"": 0.80672}",5
263006287,2025-08-15T10:18:30.655397,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:30.670391,-14.7,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96922, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:31.670862,38.38,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.501, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:31.685793,-14.7,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96922, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:32.682871,38.43,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.499, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16596}",5
183459647,2025-08-15T10:18:32.698870,-14.63,"{""GBPCADc"": 1.87052, ""EURUSDc"": 1.16596, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96921, ""USDCHFc"": 0.80675}",5
263006287,2025-08-15T10:18:33.697666,38.46,"{""NZDUSDc"": 0.59227, ""GBPJPYc"": 199.499, ""EURCADc"": 1.60979, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16595}",5
183459647,2025-08-15T10:18:33.713229,-14.64,"{""GBPCADc"": 1.87049, ""EURUSDc"": 1.16595, ""AUDJPYc"": 95.705, ""EURNZDc"": 1.96926, ""USDCHFc"": 0.80675}",5
263006287,2025-08-15T10:18:34.719588,38.47,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.497, ""EURCADc"": 1.60979, ""AUDCHFc"": 0.52428, ""EURUSDc"": 1.16595}",5
183459647,2025-08-15T10:18:34.735591,-14.63,"{""GBPCADc"": 1.87047, ""EURUSDc"": 1.16595, ""AUDJPYc"": 95.705, ""EURNZDc"": 1.96926, ""USDCHFc"": 0.80675}",5
263006287,2025-08-15T10:18:35.735509,38.47,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.497, ""EURCADc"": 1.60979, ""AUDCHFc"": 0.52428, ""EURUSDc"": 1.16595}",5
183459647,2025-08-15T10:18:35.751541,-14.64,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16595, ""AUDJPYc"": 95.705, ""EURNZDc"": 1.96926, ""USDCHFc"": 0.80675}",5
263006287,2025-08-15T10:18:36.747383,38.47,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.498, ""EURCADc"": 1.60979, ""AUDCHFc"": 0.52428, ""EURUSDc"": 1.16596}",5
183459647,2025-08-15T10:18:36.764385,-14.66,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16596, ""AUDJPYc"": 95.704, ""EURNZDc"": 1.96927, ""USDCHFc"": 0.80675}",5
263006287,2025-08-15T10:18:37.756862,38.48,"{""NZDUSDc"": 0.59223, ""GBPJPYc"": 199.498, ""EURCADc"": 1.60979, ""AUDCHFc"": 0.52428, ""EURUSDc"": 1.16596}",5
183459647,2025-08-15T10:18:37.770865,-14.66,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16596, ""AUDJPYc"": 95.704, ""EURNZDc"": 1.96927, ""USDCHFc"": 0.80675}",5
263006287,2025-08-15T10:18:38.767863,38.47,"{""NZDUSDc"": 0.59223, ""GBPJPYc"": 199.498, ""EURCADc"": 1.60979, ""AUDCHFc"": 0.52427, ""EURUSDc"": 1.16596}",5
183459647,2025-08-15T10:18:38.783866,-14.66,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16596, ""AUDJPYc"": 95.704, ""EURNZDc"": 1.96926, ""USDCHFc"": 0.80675}",5
263006287,2025-08-15T10:18:39.777787,38.47,"{""NZDUSDc"": 0.59223, ""GBPJPYc"": 199.498, ""EURCADc"": 1.60979, ""AUDCHFc"": 0.52427, ""EURUSDc"": 1.16596}",5
183459647,2025-08-15T10:18:39.793752,-14.66,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16596, ""AUDJPYc"": 95.704, ""EURNZDc"": 1.96926, ""USDCHFc"": 0.80675}",5
263006287,2025-08-15T10:18:40.795400,38.45,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.498, ""EURCADc"": 1.6098, ""AUDCHFc"": 0.52427, ""EURUSDc"": 1.16596}",5
183459647,2025-08-15T10:18:40.810798,-14.66,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16596, ""AUDJPYc"": 95.704, ""EURNZDc"": 1.96926, ""USDCHFc"": 0.80675}",5
263006287,2025-08-15T10:18:41.814306,38.45,"{""NZDUSDc"": 0.59224, ""GBPJPYc"": 199.498, ""EURCADc"": 1.6098, ""AUDCHFc"": 0.52427, ""EURUSDc"": 1.16596}",5
183459647,2025-08-15T10:18:41.829306,-14.66,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16596, ""AUDJPYc"": 95.704, ""EURNZDc"": 1.96926, ""USDCHFc"": 0.80675}",5
263006287,2025-08-15T10:18:42.825123,38.4,"{""NZDUSDc"": 0.59228, ""GBPJPYc"": 199.498, ""EURCADc"": 1.6098, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:42.840184,-14.69,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.707, ""EURNZDc"": 1.96923, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:43.850439,38.4,"{""NZDUSDc"": 0.59228, ""GBPJPYc"": 199.5, ""EURCADc"": 1.6098, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16602}",5
183459647,2025-08-15T10:18:43.850439,-14.67,"{""GBPCADc"": 1.87049, ""EURUSDc"": 1.16602, ""AUDJPYc"": 95.709, ""EURNZDc"": 1.96919, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:44.870793,38.39,"{""NZDUSDc"": 0.59228, ""GBPJPYc"": 199.5, ""EURCADc"": 1.60983, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:44.870793,-14.66,"{""GBPCADc"": 1.87049, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.96919, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:45.906955,38.34,"{""NZDUSDc"": 0.59228, ""GBPJPYc"": 199.494, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:45.891955,-14.66,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.9692, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:46.921253,38.34,"{""NZDUSDc"": 0.59228, ""GBPJPYc"": 199.494, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:46.905257,-14.66,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.9692, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:47.948345,38.35,"{""NZDUSDc"": 0.59228, ""GBPJPYc"": 199.495, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.52429, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:47.917345,-14.66,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.9692, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:48.966462,38.37,"{""NZDUSDc"": 0.59228, ""GBPJPYc"": 199.495, ""EURCADc"": 1.60982, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16601}",5
183459647,2025-08-15T10:18:48.950961,-14.66,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16601, ""AUDJPYc"": 95.708, ""EURNZDc"": 1.9692, ""USDCHFc"": 0.80673}",5
263006287,2025-08-15T10:18:49.995639,38.27,"{""NZDUSDc"": 0.59231, ""GBPJPYc"": 199.495, ""EURCADc"": 1.60984, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16606}",5
183459647,2025-08-15T10:18:49.979640,-14.74,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16606, ""AUDJPYc"": 95.709, ""EURNZDc"": 1.9692, ""USDCHFc"": 0.80671}",5
263006287,2025-08-15T10:18:51.006743,38.28,"{""NZDUSDc"": 0.59231, ""GBPJPYc"": 199.499, ""EURCADc"": 1.60985, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16607}",5
183459647,2025-08-15T10:18:50.990145,-14.71,"{""GBPCADc"": 1.87047, ""EURUSDc"": 1.16607, ""AUDJPYc"": 95.711, ""EURNZDc"": 1.96916, ""USDCHFc"": 0.8067}",5
263006287,2025-08-15T10:18:52.022697,38.29,"{""NZDUSDc"": 0.59231, ""GBPJPYc"": 199.498, ""EURCADc"": 1.60985, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16606}",5
183459647,2025-08-15T10:18:52.006699,-14.69,"{""GBPCADc"": 1.87047, ""EURUSDc"": 1.16606, ""AUDJPYc"": 95.711, ""EURNZDc"": 1.96915, ""USDCHFc"": 0.8067}",5
263006287,2025-08-15T10:18:53.044173,38.29,"{""NZDUSDc"": 0.59231, ""GBPJPYc"": 199.498, ""EURCADc"": 1.60985, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16606}",5
183459647,2025-08-15T10:18:53.028175,-14.7,"{""GBPCADc"": 1.87047, ""EURUSDc"": 1.16606, ""AUDJPYc"": 95.71, ""EURNZDc"": 1.96915, ""USDCHFc"": 0.8067}",5
263006287,2025-08-15T10:18:54.057347,38.29,"{""NZDUSDc"": 0.59231, ""GBPJPYc"": 199.497, ""EURCADc"": 1.60985, ""AUDCHFc"": 0.5243, ""EURUSDc"": 1.16605}",5
183459647,2025-08-15T10:18:54.041301,-14.72,"{""GBPCADc"": 1.87048, ""EURUSDc"": 1.16605, ""AUDJPYc"": 95.71, ""EURNZDc"": 1.96918, ""USDCHFc"": 0.8067}",5
